# Fractal dim =  1.000 
#           N     G/NpiR0^2            GC    Okuzumi+09     Paszun+09 
 6.913204e+07  8.387523e-01  1.000000e+00  4.414532e-01  6.477777e-01 
 7.306804e+07  8.387523e-01  1.000000e+00  4.408793e-01  6.473430e-01 
 7.722814e+07  8.387523e-01  1.000000e+00  4.403099e-01  6.469087e-01 
 8.162509e+07  8.387523e-01  1.000000e+00  4.397449e-01  6.464746e-01 
 8.627237e+07  8.387523e-01  1.000000e+00  4.391842e-01  6.460409e-01 
 9.118425e+07  8.387523e-01  1.000000e+00  4.386278e-01  6.456074e-01 
 9.637579e+07  8.387522e-01  1.000000e+00  4.380757e-01  6.451742e-01 
 1.018629e+08  8.387522e-01  1.000000e+00  4.375279e-01  6.447414e-01 
 1.076624e+08  8.387522e-01  1.000000e+00  4.369842e-01  6.443088e-01 
 1.137921e+08  8.387522e-01  1.000000e+00  4.364447e-01  6.438765e-01 
 1.202708e+08  8.387522e-01  1.000000e+00  4.359093e-01  6.434444e-01 
 1.271184e+08  8.387521e-01  1.000000e+00  4.353780e-01  6.430127e-01 
 1.343558e+08  8.387521e-01  1.000000e+00  4.348508e-01  6.425813e-01 
 1.420053e+08  8.387521e-01  1.000000e+00  4.343276e-01  6.421501e-01 
 1.500903e+08  8.387521e-01  1.000000e+00  4.338083e-01  6.417193e-01 
 1.586357e+08  8.387521e-01  1.000000e+00  4.332931e-01  6.412887e-01 
 1.676675e+08  8.387521e-01  1.000000e+00  4.327817e-01  6.408584e-01 
 1.772136e+08  8.387520e-01  1.000000e+00  4.322742e-01  6.404284e-01 
 1.873032e+08  8.387520e-01  1.000000e+00  4.317705e-01  6.399987e-01 
 1.979672e+08  8.387520e-01  1.000000e+00  4.312707e-01  6.395693e-01 
 2.092383e+08  8.387520e-01  1.000000e+00  4.307746e-01  6.391402e-01 
 2.211512e+08  8.387520e-01  1.000000e+00  4.302823e-01  6.387114e-01 
 2.337424e+08  8.387520e-01  1.000000e+00  4.297937e-01  6.382828e-01 
 2.470504e+08  8.387519e-01  1.000000e+00  4.293088e-01  6.378545e-01 
 2.611161e+08  8.387519e-01  1.000000e+00  4.288275e-01  6.374266e-01 
 2.759826e+08  8.387519e-01  1.000000e+00  4.283499e-01  6.369989e-01 
 2.916956e+08  8.387519e-01  1.000000e+00  4.278758e-01  6.365715e-01 
 3.083031e+08  8.387519e-01  1.000000e+00  4.274053e-01  6.361444e-01 
 3.258562e+08  8.387519e-01  1.000000e+00  4.269383e-01  6.357175e-01 
 3.444087e+08  8.387518e-01  1.000000e+00  4.264748e-01  6.352910e-01 
 3.640175e+08  8.387518e-01  1.000000e+00  4.260148e-01  6.348647e-01 
 3.847427e+08  8.387518e-01  1.000000e+00  4.255582e-01  6.344388e-01 
 4.066478e+08  8.387518e-01  1.000000e+00  4.251050e-01  6.340131e-01 
 4.298001e+08  8.387518e-01  1.000000e+00  4.246552e-01  6.335877e-01 
 4.542706e+08  8.387517e-01  1.000000e+00  4.242088e-01  6.331626e-01 
 4.801343e+08  8.387517e-01  1.000000e+00  4.237656e-01  6.327378e-01 
 5.074705e+08  8.387517e-01  1.000000e+00  4.233258e-01  6.323132e-01 
 5.363631e+08  8.387517e-01  1.000000e+00  4.228892e-01  6.318890e-01 
 5.669007e+08  8.387517e-01  1.000000e+00  4.224558e-01  6.314650e-01 
 5.991770e+08  8.387517e-01  1.000000e+00  4.220257e-01  6.310413e-01 
 6.332908e+08  8.387516e-01  1.000000e+00  4.215987e-01  6.306179e-01 
 6.693470e+08  8.387516e-01  1.000000e+00  4.211749e-01  6.301948e-01 
 7.074559e+08  8.387516e-01  1.000000e+00  4.207542e-01  6.297719e-01 
 7.477346e+08  8.387516e-01  1.000000e+00  4.203366e-01  6.293494e-01 
 7.903066e+08  8.387516e-01  1.000000e+00  4.199221e-01  6.289271e-01 
 8.353023e+08  8.387516e-01  1.000000e+00  4.195107e-01  6.285051e-01 
 8.828599e+08  8.387515e-01  1.000000e+00  4.191022e-01  6.280834e-01 
 9.331251e+08  8.387515e-01  1.000000e+00  4.186968e-01  6.276620e-01 
 9.862522e+08  8.387515e-01  1.000000e+00  4.182943e-01  6.272409e-01 
 1.042404e+09  8.387515e-01  1.000000e+00  4.178948e-01  6.268200e-01 
 1.101753e+09  8.387515e-01  1.000000e+00  4.174982e-01  6.263995e-01 
 1.164481e+09  8.387514e-01  1.000000e+00  4.171045e-01  6.259792e-01 
 1.230780e+09  8.387514e-01  1.000000e+00  4.167136e-01  6.255592e-01 
 1.300854e+09  8.387514e-01  1.000000e+00  4.163257e-01  6.251394e-01 
 1.374917e+09  8.387514e-01  1.000000e+00  4.159405e-01  6.247200e-01 
 1.453198e+09  8.387514e-01  1.000000e+00  4.155581e-01  6.243008e-01 
 1.535935e+09  8.387514e-01  1.000000e+00  4.151786e-01  6.238819e-01 
 1.623382e+09  8.387513e-01  1.000000e+00  4.148018e-01  6.234633e-01 
 1.715809e+09  8.387513e-01  1.000000e+00  4.144277e-01  6.230450e-01 
 1.813498e+09  8.387513e-01  1.000000e+00  4.140563e-01  6.226270e-01 
 1.916748e+09  8.387513e-01  1.000000e+00  4.136876e-01  6.222092e-01 
 2.025878e+09  8.387513e-01  1.000000e+00  4.133216e-01  6.217918e-01 
 2.141220e+09  8.387512e-01  1.000000e+00  4.129582e-01  6.213746e-01 
 2.263130e+09  8.387512e-01  1.000000e+00  4.125974e-01  6.209576e-01 
 2.391980e+09  8.387512e-01  1.000000e+00  4.122393e-01  6.205410e-01 
 2.528166e+09  8.387512e-01  1.000000e+00  4.118837e-01  6.201246e-01 
 2.672106e+09  8.387512e-01  1.000000e+00  4.115307e-01  6.197086e-01 
 2.824241e+09  8.387512e-01  1.000000e+00  4.111802e-01  6.192928e-01 
 2.985038e+09  8.387511e-01  1.000000e+00  4.108322e-01  6.188772e-01 
 3.154990e+09  8.387511e-01  1.000000e+00  4.104867e-01  6.184620e-01 
 3.334618e+09  8.387511e-01  1.000000e+00  4.101437e-01  6.180470e-01 
 3.524473e+09  8.387511e-01  1.000000e+00  4.098032e-01  6.176323e-01 
 3.725137e+09  8.387511e-01  1.000000e+00  4.094650e-01  6.172179e-01 
 3.937226e+09  8.387510e-01  1.000000e+00  4.091293e-01  6.168038e-01 
 4.161391e+09  8.387510e-01  1.000000e+00  4.087960e-01  6.163900e-01 
 4.398317e+09  8.387510e-01  1.000000e+00  4.084651e-01  6.159764e-01 
 4.648734e+09  8.387510e-01  1.000000e+00  4.081365e-01  6.155631e-01 
 4.913407e+09  8.387510e-01  1.000000e+00  4.078102e-01  6.151501e-01 
 5.193150e+09  8.387509e-01  1.000000e+00  4.074863e-01  6.147373e-01 
 5.488820e+09  8.387509e-01  1.000000e+00  4.071647e-01  6.143249e-01 
 5.801323e+09  8.387509e-01  1.000000e+00  4.068453e-01  6.139127e-01 
 6.131619e+09  8.387509e-01  1.000000e+00  4.065282e-01  6.135008e-01 
 6.480720e+09  8.387509e-01  1.000000e+00  4.062133e-01  6.130891e-01 
 6.849697e+09  8.387509e-01  1.000000e+00  4.059007e-01  6.126778e-01 
 7.239681e+09  8.387508e-01  1.000000e+00  4.055903e-01  6.122667e-01 
 7.651869e+09  8.387508e-01  1.000000e+00  4.052820e-01  6.118559e-01 
 8.087525e+09  8.387508e-01  1.000000e+00  4.049760e-01  6.114454e-01 
 8.547985e+09  8.387508e-01  1.000000e+00  4.046721e-01  6.110351e-01 
 9.034660e+09  8.387508e-01  1.000000e+00  4.043703e-01  6.106251e-01 
 9.549045e+09  8.387507e-01  1.000000e+00  4.040706e-01  6.102154e-01 
 1.009272e+10  8.387507e-01  1.000000e+00  4.037731e-01  6.098060e-01 
 1.066734e+10  8.387507e-01  1.000000e+00  4.034776e-01  6.093968e-01 
 1.127468e+10  8.387507e-01  1.000000e+00  4.031842e-01  6.089880e-01 
 1.191660e+10  8.387507e-01  1.000000e+00  4.028928e-01  6.085793e-01 
 1.259506e+10  8.387506e-01  1.000000e+00  4.026035e-01  6.081710e-01 
 1.331216e+10  8.387506e-01  1.000000e+00  4.023162e-01  6.077630e-01 
 1.407008e+10  8.387506e-01  1.000000e+00  4.020309e-01  6.073552e-01 
 1.487115e+10  8.387506e-01  1.000000e+00  4.017475e-01  6.069477e-01 
 1.571784e+10  8.387506e-01  1.000000e+00  4.014662e-01  6.065404e-01 
 1.661273e+10  8.387505e-01  1.000000e+00  4.011868e-01  6.061335e-01 
 1.755856e+10  8.387505e-01  1.000000e+00  4.009093e-01  6.057268e-01 
 1.855825e+10  8.387505e-01  1.000000e+00  4.006338e-01  6.053203e-01 
 1.961486e+10  8.387505e-01  1.000000e+00  4.003602e-01  6.049142e-01 
 2.073162e+10  8.387505e-01  1.000000e+00  4.000884e-01  6.045083e-01 
 2.191197e+10  8.387504e-01  1.000000e+00  3.998186e-01  6.041027e-01 
 2.315951e+10  8.387504e-01  1.000000e+00  3.995506e-01  6.036974e-01 
 2.447809e+10  8.387504e-01  1.000000e+00  3.992844e-01  6.032923e-01 
 2.587174e+10  8.387504e-01  1.000000e+00  3.990201e-01  6.028876e-01 
 2.734474e+10  8.387504e-01  1.000000e+00  3.987576e-01  6.024830e-01 
 2.890160e+10  8.387503e-01  1.000000e+00  3.984969e-01  6.020788e-01 
 3.054710e+10  8.387503e-01  1.000000e+00  3.982380e-01  6.016748e-01 
 3.228628e+10  8.387503e-01  1.000000e+00  3.979809e-01  6.012711e-01 
 3.412449e+10  8.387503e-01  1.000000e+00  3.977255e-01  6.008677e-01 
 3.606735e+10  8.387503e-01  1.000000e+00  3.974719e-01  6.004645e-01 
 3.812083e+10  8.387502e-01  1.000000e+00  3.972200e-01  6.000617e-01 
 4.029122e+10  8.387502e-01  1.000000e+00  3.969698e-01  5.996590e-01 
 4.258518e+10  8.387502e-01  1.000000e+00  3.967214e-01  5.992567e-01 
 4.500975e+10  8.387502e-01  1.000000e+00  3.964746e-01  5.988546e-01 
 4.757236e+10  8.387502e-01  1.000000e+00  3.962295e-01  5.984528e-01 
 5.028087e+10  8.387501e-01  1.000000e+00  3.959861e-01  5.980513e-01 
 5.314359e+10  8.387501e-01  1.000000e+00  3.957443e-01  5.976500e-01 
 5.616930e+10  8.387501e-01  1.000000e+00  3.955042e-01  5.972490e-01 
 5.936727e+10  8.387501e-01  1.000000e+00  3.952657e-01  5.968483e-01 
 6.274732e+10  8.387501e-01  1.000000e+00  3.950288e-01  5.964478e-01 
 6.631981e+10  8.387500e-01  1.000000e+00  3.947936e-01  5.960476e-01 
 7.009570e+10  8.387500e-01  1.000000e+00  3.945599e-01  5.956477e-01 
 7.408657e+10  8.387500e-01  1.000000e+00  3.943278e-01  5.952480e-01 
 7.830465e+10  8.387500e-01  1.000000e+00  3.940972e-01  5.948486e-01 
 8.276289e+10  8.387499e-01  1.000000e+00  3.938682e-01  5.944495e-01 
 8.747496e+10  8.387499e-01  1.000000e+00  3.936408e-01  5.940507e-01 
 9.245531e+10  8.387499e-01  1.000000e+00  3.934149e-01  5.936521e-01 
 9.771921e+10  8.387499e-01  1.000000e+00  3.931905e-01  5.932538e-01 
 1.032828e+11  8.387499e-01  1.000000e+00  3.929676e-01  5.928557e-01 
 1.091632e+11  8.387498e-01  1.000000e+00  3.927462e-01  5.924579e-01 
 1.153783e+11  8.387498e-01  1.000000e+00  3.925262e-01  5.920604e-01 
 1.219473e+11  8.387498e-01  1.000000e+00  3.923078e-01  5.916632e-01 
 1.288904e+11  8.387498e-01  1.000000e+00  3.920908e-01  5.912662e-01 
 1.362287e+11  8.387498e-01  1.000000e+00  3.918752e-01  5.908695e-01 
 1.439848e+11  8.387497e-01  1.000000e+00  3.916611e-01  5.904730e-01 
 1.521825e+11  8.387497e-01  1.000000e+00  3.914485e-01  5.900768e-01 
 1.608469e+11  8.387497e-01  1.000000e+00  3.912372e-01  5.896809e-01 
 1.700047e+11  8.387497e-01  1.000000e+00  3.910273e-01  5.892853e-01 
 1.796838e+11  8.387496e-01  1.000000e+00  3.908189e-01  5.888899e-01 
 1.899141e+11  8.387496e-01  1.000000e+00  3.906118e-01  5.884948e-01 
 2.007267e+11  8.387496e-01  1.000000e+00  3.904060e-01  5.880999e-01 
 2.121550e+11  8.387496e-01  1.000000e+00  3.902017e-01  5.877053e-01 
 2.242340e+11  8.387496e-01  1.000000e+00  3.899987e-01  5.873110e-01 
 2.370006e+11  8.387495e-01  1.000000e+00  3.897970e-01  5.869169e-01 
 2.504942e+11  8.387495e-01  1.000000e+00  3.895967e-01  5.865231e-01 
 2.647559e+11  8.387495e-01  1.000000e+00  3.893977e-01  5.861296e-01 
 2.798297e+11  8.387495e-01  1.000000e+00  3.892000e-01  5.857363e-01 
 2.957617e+11  8.387495e-01  1.000000e+00  3.890036e-01  5.853433e-01 
 3.126007e+11  8.387494e-01  1.000000e+00  3.888085e-01  5.849506e-01 
 3.303985e+11  8.387494e-01  1.000000e+00  3.886146e-01  5.845581e-01 
 3.492096e+11  8.387494e-01  1.000000e+00  3.884221e-01  5.841659e-01 
 3.690917e+11  8.387494e-01  1.000000e+00  3.882308e-01  5.837739e-01 
 3.901058e+11  8.387493e-01  1.000000e+00  3.880407e-01  5.833822e-01 
 4.123163e+11  8.387493e-01  1.000000e+00  3.878519e-01  5.829908e-01 
 4.357913e+11  8.387493e-01  1.000000e+00  3.876643e-01  5.825997e-01 
 4.606029e+11  8.387493e-01  1.000000e+00  3.874780e-01  5.822088e-01 
 4.868271e+11  8.387493e-01  1.000000e+00  3.872928e-01  5.818181e-01 
 5.145444e+11  8.387492e-01  1.000000e+00  3.871089e-01  5.814277e-01 
 5.438397e+11  8.387492e-01  1.000000e+00  3.869261e-01  5.810376e-01 
 5.748030e+11  8.387492e-01  1.000000e+00  3.867446e-01  5.806478e-01 
 6.075292e+11  8.387492e-01  1.000000e+00  3.865642e-01  5.802582e-01 
 6.421186e+11  8.387491e-01  1.000000e+00  3.863850e-01  5.798689e-01 
 6.786773e+11  8.387491e-01  1.000000e+00  3.862069e-01  5.794798e-01 
 7.173175e+11  8.387491e-01  1.000000e+00  3.860300e-01  5.790910e-01 
 7.581576e+11  8.387491e-01  1.000000e+00  3.858543e-01  5.787024e-01 
 8.013230e+11  8.387490e-01  1.000000e+00  3.856797e-01  5.783141e-01 
 8.469460e+11  8.387490e-01  1.000000e+00  3.855062e-01  5.779261e-01 
 8.951665e+11  8.387490e-01  1.000000e+00  3.853338e-01  5.775383e-01 
 9.461324e+11  8.387490e-01  1.000000e+00  3.851625e-01  5.771508e-01 
 1.000000e+12  8.387490e-01  1.000000e+00  3.849923e-01  5.767636e-01 

# Fractal dim =  1.100 
#           N     G/NpiR0^2            GC    Okuzumi+09     Paszun+09 
 1.000000e+00  9.957378e-01  6.628863e-01  5.297886e-01  8.192683e-01 
 1.056935e+00  9.911811e-01  6.936090e-01  5.472969e-01  8.179696e-01 
 1.117111e+00  9.865809e-01  7.257557e-01  5.650291e-01  8.166730e-01 
 1.180713e+00  9.819382e-01  7.593923e-01  5.829577e-01  8.153784e-01 
 1.247936e+00  9.772542e-01  7.945878e-01  6.010529e-01  8.140859e-01 
 1.318987e+00  9.725299e-01  8.314145e-01  6.192826e-01  8.127954e-01 
 1.394083e+00  9.677665e-01  8.699480e-01  6.376126e-01  8.115070e-01 
 1.473454e+00  9.629652e-01  9.102675e-01  6.560066e-01  8.102206e-01 
 1.557345e+00  9.581269e-01  9.524556e-01  6.744265e-01  8.089363e-01 
 1.646012e+00  9.532529e-01  9.965990e-01  6.928325e-01  8.076540e-01 
 1.739726e+00  9.483442e-01  1.000000e+00  7.111831e-01  8.063737e-01 
 1.838777e+00  9.434019e-01  1.000000e+00  7.294358e-01  8.050954e-01 
 1.943467e+00  9.384270e-01  1.000000e+00  7.475467e-01  8.038192e-01 
 2.054117e+00  9.334208e-01  1.000000e+00  7.654715e-01  8.025450e-01 
 2.171068e+00  9.283842e-01  1.000000e+00  7.831651e-01  8.012728e-01 
 2.294676e+00  9.233184e-01  1.000000e+00  8.005825e-01  8.000027e-01 
 2.425323e+00  9.182243e-01  1.000000e+00  8.176786e-01  7.987345e-01 
 2.563407e+00  9.131031e-01  1.000000e+00  8.344092e-01  7.974684e-01 
 2.709354e+00  9.079558e-01  1.000000e+00  8.507306e-01  7.962043e-01 
 2.863610e+00  9.027834e-01  1.000000e+00  8.666003e-01  7.949421e-01 
 3.026648e+00  8.975869e-01  1.000000e+00  8.819775e-01  7.936820e-01 
 3.198969e+00  8.923675e-01  1.000000e+00  8.968233e-01  7.924239e-01 
 3.381101e+00  8.871261e-01  1.000000e+00  9.111005e-01  7.911678e-01 
 3.573602e+00  8.818637e-01  1.000000e+00  9.247748e-01  7.899136e-01 
 3.777064e+00  8.796534e-01  1.000000e+00  9.378144e-01  7.886615e-01 
 3.992109e+00  8.778938e-01  1.000000e+00  9.501902e-01  7.874113e-01 
 4.219398e+00  8.761181e-01  1.000000e+00  9.618766e-01  7.861631e-01 
 4.459628e+00  8.743307e-01  1.000000e+00  9.728509e-01  7.849169e-01 
 4.713535e+00  8.725357e-01  1.000000e+00  9.830939e-01  7.836726e-01 
 4.981898e+00  8.707370e-01  1.000000e+00  9.925899e-01  7.824304e-01 
 5.265540e+00  8.689383e-01  1.000000e+00  1.000000e+00  7.811901e-01 
 5.565331e+00  8.671432e-01  1.000000e+00  1.000000e+00  7.799518e-01 
 5.882190e+00  8.653550e-01  1.000000e+00  1.000000e+00  7.787154e-01 
 6.217090e+00  8.635769e-01  1.000000e+00  1.000000e+00  7.774810e-01 
 6.571058e+00  8.618117e-01  1.000000e+00  1.000000e+00  7.762485e-01 
 6.945178e+00  8.600621e-01  1.000000e+00  1.000000e+00  7.750181e-01 
 7.340598e+00  8.583305e-01  1.000000e+00  1.000000e+00  7.737895e-01 
 7.758532e+00  8.566192e-01  1.000000e+00  1.000000e+00  7.725629e-01 
 8.200261e+00  8.549301e-01  1.000000e+00  1.000000e+00  7.713383e-01 
 8.667139e+00  8.532652e-01  1.000000e+00  1.000000e+00  7.701156e-01 
 9.160598e+00  8.516260e-01  1.000000e+00  1.000000e+00  7.688948e-01 
 9.682153e+00  8.500140e-01  1.000000e+00  1.000000e+00  7.676759e-01 
 1.023340e+01  8.484305e-01  1.000000e+00  1.000000e+00  7.664590e-01 
 1.081604e+01  8.468765e-01  1.000000e+00  1.000000e+00  7.652441e-01 
 1.143184e+01  8.453530e-01  1.000000e+00  1.000000e+00  7.640310e-01 
 1.208271e+01  8.438608e-01  1.000000e+00  1.000000e+00  7.628199e-01 
 1.277063e+01  8.424004e-01  1.000000e+00  1.000000e+00  7.616107e-01 
 1.349772e+01  8.409725e-01  1.000000e+00  1.000000e+00  7.604034e-01 
 1.426621e+01  8.395774e-01  1.000000e+00  1.000000e+00  7.591980e-01 
 1.507845e+01  8.382154e-01  1.000000e+00  1.000000e+00  7.579945e-01 
 1.593694e+01  8.368866e-01  1.000000e+00  1.000000e+00  7.567930e-01 
 1.684430e+01  8.355911e-01  1.000000e+00  1.000000e+00  7.555933e-01 
 1.780332e+01  8.343290e-01  1.000000e+00  1.000000e+00  7.543956e-01 
 1.881694e+01  8.331001e-01  1.000000e+00  1.000000e+00  7.531997e-01 
 1.988828e+01  8.319043e-01  1.000000e+00  1.000000e+00  7.520058e-01 
 2.102061e+01  8.307413e-01  1.000000e+00  1.000000e+00  7.508137e-01 
 2.221741e+01  8.296108e-01  1.000000e+00  1.000000e+00  7.496235e-01 
 2.348235e+01  8.285125e-01  1.000000e+00  1.000000e+00  7.484352e-01 
 2.481930e+01  8.274460e-01  1.000000e+00  1.000000e+00  7.472488e-01 
 2.623238e+01  8.264109e-01  1.000000e+00  1.000000e+00  7.460643e-01 
 2.772591e+01  8.254066e-01  1.000000e+00  1.000000e+00  7.448817e-01 
 2.930447e+01  8.244328e-01  1.000000e+00  1.000000e+00  7.437009e-01 
 3.097291e+01  8.234887e-01  1.000000e+00  1.000000e+00  7.425220e-01 
 3.273634e+01  8.225740e-01  1.000000e+00  1.000000e+00  7.413450e-01 
 3.460016e+01  8.216880e-01  1.000000e+00  1.000000e+00  7.401698e-01 
 3.657011e+01  8.208301e-01  1.000000e+00  1.000000e+00  7.389965e-01 
 3.865221e+01  8.199997e-01  1.000000e+00  9.987124e-01  7.378251e-01 
 4.085286e+01  8.191962e-01  1.000000e+00  9.951670e-01  7.366555e-01 
 4.317880e+01  8.184190e-01  1.000000e+00  9.915055e-01  7.354877e-01 
 4.563716e+01  8.176674e-01  1.000000e+00  9.877372e-01  7.343219e-01 
 4.823549e+01  8.169408e-01  1.000000e+00  9.838711e-01  7.331578e-01 
 5.098176e+01  8.162386e-01  1.000000e+00  9.799157e-01  7.319956e-01 
 5.388438e+01  8.155601e-01  1.000000e+00  9.758792e-01  7.308353e-01 
 5.695227e+01  8.149047e-01  1.000000e+00  9.717693e-01  7.296768e-01 
 6.019482e+01  8.142718e-01  1.000000e+00  9.675933e-01  7.285201e-01 
 6.362198e+01  8.136607e-01  1.000000e+00  9.633582e-01  7.273653e-01 
 6.724427e+01  8.130709e-01  1.000000e+00  9.590705e-01  7.262123e-01 
 7.107280e+01  8.125017e-01  1.000000e+00  9.547364e-01  7.250611e-01 
 7.511929e+01  8.119525e-01  1.000000e+00  9.503619e-01  7.239117e-01 
 7.939618e+01  8.114227e-01  1.000000e+00  9.459523e-01  7.227642e-01 
 8.391656e+01  8.109118e-01  1.000000e+00  9.415130e-01  7.216185e-01 
 8.869432e+01  8.104191e-01  1.000000e+00  9.370488e-01  7.204746e-01 
 9.374409e+01  8.099441e-01  1.000000e+00  9.325643e-01  7.193325e-01 
 9.908137e+01  8.094862e-01  1.000000e+00  9.280639e-01  7.181923e-01 
 1.047225e+02  8.090450e-01  1.000000e+00  9.235515e-01  7.170538e-01 
 1.106848e+02  8.086198e-01  1.000000e+00  9.190310e-01  7.159171e-01 
 1.169866e+02  8.082101e-01  1.000000e+00  9.145060e-01  7.147823e-01 
 1.236472e+02  8.078155e-01  1.000000e+00  9.099797e-01  7.136492e-01 
 1.306870e+02  8.074355e-01  1.000000e+00  9.054553e-01  7.125180e-01 
 1.381276e+02  8.070695e-01  1.000000e+00  9.009356e-01  7.113885e-01 
 1.459919e+02  8.067171e-01  1.000000e+00  8.964233e-01  7.102608e-01 
 1.543038e+02  8.063779e-01  1.000000e+00  8.919209e-01  7.091349e-01 
 1.630891e+02  8.060513e-01  1.000000e+00  8.874308e-01  7.080108e-01 
 1.723745e+02  8.057370e-01  1.000000e+00  8.829550e-01  7.068885e-01 
 1.821885e+02  8.054345e-01  1.000000e+00  8.784957e-01  7.057679e-01 
 1.925614e+02  8.051435e-01  1.000000e+00  8.740546e-01  7.046492e-01 
 2.035248e+02  8.048635e-01  1.000000e+00  8.696334e-01  7.035322e-01 
 2.151123e+02  8.045941e-01  1.000000e+00  8.652336e-01  7.024169e-01 
 2.273597e+02  8.043350e-01  1.000000e+00  8.608569e-01  7.013035e-01 
 2.403043e+02  8.040858e-01  1.000000e+00  8.565043e-01  7.001918e-01 
 2.539859e+02  8.038461e-01  1.000000e+00  8.521772e-01  6.990819e-01 
 2.684465e+02  8.036156e-01  1.000000e+00  8.478767e-01  6.979737e-01 
 2.837304e+02  8.033941e-01  1.000000e+00  8.436037e-01  6.968673e-01 
 2.998844e+02  8.031810e-01  1.000000e+00  8.393592e-01  6.957626e-01 
 3.169582e+02  8.029763e-01  1.000000e+00  8.351440e-01  6.946597e-01 
 3.350041e+02  8.027794e-01  1.000000e+00  8.309589e-01  6.935586e-01 
 3.540774e+02  8.025902e-01  1.000000e+00  8.268044e-01  6.924591e-01 
 3.742366e+02  8.024084e-01  1.000000e+00  8.226812e-01  6.913615e-01 
 3.955436e+02  8.022337e-01  1.000000e+00  8.185899e-01  6.902655e-01 
 4.180637e+02  8.020658e-01  1.000000e+00  8.145308e-01  6.891713e-01 
 4.418660e+02  8.019045e-01  1.000000e+00  8.105044e-01  6.880789e-01 
 4.670234e+02  8.017496e-01  1.000000e+00  8.065111e-01  6.869881e-01 
 4.936132e+02  8.016007e-01  1.000000e+00  8.025511e-01  6.858991e-01 
 5.217169e+02  8.014577e-01  1.000000e+00  7.986246e-01  6.848119e-01 
 5.514206e+02  8.013204e-01  1.000000e+00  7.947320e-01  6.837263e-01 
 5.828155e+02  8.011885e-01  1.000000e+00  7.908733e-01  6.826425e-01 
 6.159978e+02  8.010618e-01  1.000000e+00  7.870487e-01  6.815604e-01 
 6.510694e+02  8.009402e-01  1.000000e+00  7.832583e-01  6.804800e-01 
 6.881377e+02  8.008234e-01  1.000000e+00  7.795021e-01  6.794013e-01 
 7.273165e+02  8.007112e-01  1.000000e+00  7.757801e-01  6.783243e-01 
 7.687260e+02  8.006036e-01  1.000000e+00  7.720924e-01  6.772491e-01 
 8.124930e+02  8.005002e-01  1.000000e+00  7.684389e-01  6.761755e-01 
 8.587519e+02  8.004010e-01  1.000000e+00  7.648196e-01  6.751036e-01 
 9.076446e+02  8.003057e-01  1.000000e+00  7.612343e-01  6.740335e-01 
 9.593209e+02  8.002143e-01  1.000000e+00  7.576831e-01  6.729650e-01 
 1.013939e+03  8.001266e-01  1.000000e+00  7.541656e-01  6.718982e-01 
 1.071668e+03  8.000424e-01  1.000000e+00  7.506820e-01  6.708332e-01 
 1.132683e+03  7.999616e-01  1.000000e+00  7.472319e-01  6.697698e-01 
 1.197171e+03  7.998840e-01  1.000000e+00  7.438152e-01  6.687081e-01 
 1.265332e+03  7.998096e-01  1.000000e+00  7.404317e-01  6.676480e-01 
 1.337373e+03  7.997382e-01  1.000000e+00  7.370812e-01  6.665897e-01 
 1.413516e+03  7.996697e-01  1.000000e+00  7.337636e-01  6.655330e-01 
 1.493993e+03  7.996040e-01  1.000000e+00  7.304786e-01  6.644780e-01 
