#           N         Chain          BCCA          BPCA
 3.154990e+09  8.387511e-01  3.527095e-01  3.297103e-03
 3.334618e+09  8.387511e-01  3.523928e-01  3.236969e-03
 3.524473e+09  8.387511e-01  3.520775e-01  3.177930e-03
 3.725137e+09  8.387511e-01  3.517637e-01  3.119964e-03
 3.937226e+09  8.387510e-01  3.514514e-01  3.063053e-03
 4.161391e+09  8.387510e-01  3.511405e-01  3.007177e-03
 4.398317e+09  8.387510e-01  3.508311e-01  2.952318e-03
 4.648734e+09  8.387510e-01  3.505231e-01  2.898458e-03
 4.913407e+09  8.387510e-01  3.502166e-01  2.845577e-03
 5.193150e+09  8.387509e-01  3.499115e-01  2.793660e-03
 5.488820e+09  8.387509e-01  3.496078e-01  2.742687e-03
 5.801323e+09  8.387509e-01  3.493055e-01  2.692642e-03
 6.131619e+09  8.387509e-01  3.490046e-01  2.643508e-03
 6.480720e+09  8.387509e-01  3.487051e-01  2.595269e-03
 6.849697e+09  8.387509e-01  3.484070e-01  2.547908e-03
 7.239681e+09  8.387508e-01  3.481102e-01  2.501410e-03
 7.651869e+09  8.387508e-01  3.478149e-01  2.455758e-03
 8.087525e+09  8.387508e-01  3.475209e-01  2.410938e-03
 8.547985e+09  8.387508e-01  3.472282e-01  2.366934e-03
 9.034660e+09  8.387508e-01  3.469369e-01  2.323732e-03
 9.549045e+09  8.387507e-01  3.466469e-01  2.281317e-03
 1.009272e+10  8.387507e-01  3.463582e-01  2.239674e-03
 1.066734e+10  8.387507e-01  3.460709e-01  2.198791e-03
 1.127468e+10  8.387507e-01  3.457849e-01  2.158652e-03
 1.191660e+10  8.387507e-01  3.455001e-01  2.119245e-03
