#           N         Chain          BCCA          BPCA
 1.009272e+10  8.287452e-01  3.454676e-01  2.475406e-03
 1.066734e+10  8.287451e-01  3.451812e-01  2.430231e-03
 1.127468e+10  8.287451e-01  3.448961e-01  2.385878e-03
 1.191660e+10  8.287451e-01  3.446123e-01  2.342333e-03
 1.259506e+10  8.287451e-01  3.443298e-01  2.299581e-03
 1.331216e+10  8.287451e-01  3.440486e-01  2.257607e-03
 1.407008e+10  8.287450e-01  3.437687e-01  2.216399e-03
 1.487115e+10  8.287450e-01  3.434900e-01  2.175941e-03
 1.571784e+10  8.287450e-01  3.432126e-01  2.136220e-03
 1.661273e+10  8.287450e-01  3.429365e-01  2.097224e-03
 1.755856e+10  8.287450e-01  3.426616e-01  2.058937e-03
 1.855825e+10  8.287449e-01  3.423879e-01  2.021349e-03
 1.961486e+10  8.287449e-01  3.421155e-01  1.984445e-03
 2.073162e+10  8.287449e-01  3.418443e-01  1.948214e-03
 2.191197e+10  8.287449e-01  3.415743e-01  1.912644e-03
 2.315951e+10  8.287449e-01  3.413055e-01  1.877722e-03
 2.447809e+10  8.287448e-01  3.410379e-01  1.843436e-03
 2.587174e+10  8.287448e-01  3.407715e-01  1.809776e-03
 2.734474e+10  8.287448e-01  3.405063e-01  1.776729e-03
 2.890160e+10  8.287448e-01  3.402423e-01  1.744285e-03
 3.054710e+10  8.287448e-01  3.399795e-01  1.712432e-03
 3.228628e+10  8.287447e-01  3.397178e-01  1.681160e-03
 3.412449e+10  8.287447e-01  3.394573e-01  1.650458e-03
 3.606735e+10  8.287447e-01  3.391980e-01  1.620317e-03
 3.812083e+10  8.287447e-01  3.389398e-01  1.590725e-03
 4.029122e+10  8.287446e-01  3.386827e-01  1.561672e-03
 4.258518e+10  8.287446e-01  3.384268e-01  1.533150e-03
 4.500975e+10  8.287446e-01  3.381720e-01  1.505148e-03
 4.757236e+10  8.287446e-01  3.379183e-01  1.477656e-03
 5.028087e+10  8.287446e-01  3.376658e-01  1.450667e-03
 5.314359e+10  8.287445e-01  3.374143e-01  1.424169e-03
 5.616930e+10  8.287445e-01  3.371640e-01  1.398155e-03
 5.936727e+10  8.287445e-01  3.369148e-01  1.372615e-03
 6.274732e+10  8.287445e-01  3.366666e-01  1.347542e-03
 6.631981e+10  8.287445e-01  3.364196e-01  1.322926e-03
 7.009570e+10  8.287444e-01  3.361736e-01  1.298759e-03
 7.408657e+10  8.287444e-01  3.359287e-01  1.275033e-03
 7.830465e+10  8.287444e-01  3.356848e-01  1.251740e-03
 8.276289e+10  8.287444e-01  3.354421e-01  1.228872e-03
 8.747496e+10  8.287443e-01  3.352003e-01  1.206422e-03
 9.245531e+10  8.287443e-01  3.349597e-01  1.184381e-03
 9.771921e+10  8.287443e-01  3.347200e-01  1.162743e-03
 1.032828e+11  8.287443e-01  3.344814e-01  1.141499e-03
 1.091632e+11  8.287443e-01  3.342439e-01  1.120643e-03
 1.153783e+11  8.287442e-01  3.340074e-01  1.100168e-03
 1.219473e+11  8.287442e-01  3.337718e-01  1.080067e-03
 1.288904e+11  8.287442e-01  3.335374e-01  1.060332e-03
 1.362287e+11  8.287442e-01  3.333039e-01  1.040958e-03
 1.439848e+11  8.287441e-01  3.330714e-01  1.021938e-03
 1.521825e+11  8.287441e-01  3.328399e-01  1.003264e-03
 1.608469e+11  8.287441e-01  3.326094e-01  9.849320e-04
 1.700047e+11  8.287441e-01  3.323799e-01  9.669344e-04
 1.796838e+11  8.287441e-01  3.321514e-01  9.492653e-04
 1.899141e+11  8.287440e-01  3.319239e-01  9.319189e-04
 2.007267e+11  8.287440e-01  3.316973e-01  9.148892e-04
 2.121550e+11  8.287440e-01  3.314717e-01  8.981704e-04
 2.242340e+11  8.287440e-01  3.312471e-01  8.817570e-04
 2.370006e+11  8.287439e-01  3.310234e-01  8.656432e-04
 2.504942e+11  8.287439e-01  3.308007e-01  8.498237e-04
 2.647559e+11  8.287439e-01  3.305789e-01  8.342931e-04
 2.798297e+11  8.287439e-01  3.303581e-01  8.190461e-04
 2.957617e+11  8.287439e-01  3.301382e-01  8.040776e-04
 3.126007e+11  8.287438e-01  3.299192e-01  7.893825e-04
 3.303985e+11  8.287438e-01  3.297011e-01  7.749557e-04
 3.492096e+11  8.287438e-01  3.294840e-01  7.607924e-04
 3.690917e+11  8.287438e-01  3.292678e-01  7.468878e-04
 3.901058e+11  8.287437e-01  3.290525e-01  7.332372e-04
 4.123163e+11  8.287437e-01  3.288381e-01  7.198359e-04
 4.357913e+11  8.287437e-01  3.286246e-01  7.066793e-04
 4.606029e+11  8.287437e-01  3.284121e-01  6.937631e-04
 4.868271e+11  8.287436e-01  3.282004e-01  6.810829e-04
 5.145444e+11  8.287436e-01  3.279895e-01  6.686342e-04
 5.438397e+11  8.287436e-01  3.277796e-01  6.564130e-04
 5.748030e+11  8.287436e-01  3.275706e-01  6.444150e-04
 6.075292e+11  8.287435e-01  3.273624e-01  6.326362e-04
 6.421186e+11  8.287435e-01  3.271551e-01  6.210726e-04
 6.786773e+11  8.287435e-01  3.269486e-01  6.097203e-04
 7.173175e+11  8.287435e-01  3.267431e-01  5.985753e-04
 7.581576e+11  8.287435e-01  3.265383e-01  5.876339e-04
 8.013230e+11  8.287434e-01  3.263345e-01  5.768925e-04
 8.469460e+11  8.287434e-01  3.261314e-01  5.663473e-04
 8.951665e+11  8.287434e-01  3.259292e-01  5.559947e-04
 9.461324e+11  8.287434e-01  3.257279e-01  5.458313e-04
 1.000000e+12  8.287433e-01  3.255274e-01  5.358536e-04
