#           N         Chain          BCCA          BPCA
 4.801343e+08  8.488264e-01  3.878747e-01  7.761165e-03
 5.074705e+08  8.488264e-01  3.876016e-01  7.628344e-03
 5.363631e+08  8.488264e-01  3.873306e-01  7.497777e-03
 5.669007e+08  8.488264e-01  3.870617e-01  7.369428e-03
 5.991770e+08  8.488264e-01  3.867948e-01  7.243259e-03
 6.332908e+08  8.488264e-01  3.865299e-01  7.119233e-03
 6.693470e+08  8.488264e-01  3.862670e-01  6.997315e-03
 7.074559e+08  8.488264e-01  3.860062e-01  6.877470e-03
 7.477346e+08  8.488264e-01  3.857473e-01  6.759662e-03
 7.903066e+08  8.488264e-01  3.854904e-01  6.643857e-03
 8.353023e+08  8.488264e-01  3.852355e-01  6.530022e-03
 8.828599e+08  8.488264e-01  3.849825e-01  6.418124e-03
 9.331251e+08  8.488264e-01  3.847314e-01  6.308130e-03
 9.862522e+08  8.488264e-01  3.844822e-01  6.200008e-03
 1.042404e+09  8.488264e-01  3.842350e-01  6.093727e-03
 1.101753e+09  8.488264e-01  3.839896e-01  5.989256e-03
 1.164481e+09  8.488264e-01  3.837461e-01  5.886563e-03
 1.230780e+09  8.488264e-01  3.835044e-01  5.785621e-03
 1.300854e+09  8.488264e-01  3.832646e-01  5.686398e-03
 1.374917e+09  8.488264e-01  3.830266e-01  5.588866e-03
 1.453198e+09  8.488264e-01  3.827904e-01  5.492996e-03
 1.535935e+09  8.488264e-01  3.825560e-01  5.398761e-03
 1.623382e+09  8.488264e-01  3.823234e-01  5.306133e-03
 1.715809e+09  8.488264e-01  3.820926e-01  5.215084e-03
 1.813498e+09  8.488264e-01  3.818635e-01  5.125589e-03
 1.916748e+09  8.488264e-01  3.816362e-01  5.037621e-03
 2.025878e+09  8.488264e-01  3.814106e-01  4.951153e-03
 2.141220e+09  8.488264e-01  3.811867e-01  4.866162e-03
 2.263130e+09  8.488264e-01  3.809645e-01  4.782621e-03
 2.391980e+09  8.488264e-01  3.807440e-01  4.700506e-03
 2.528166e+09  8.488264e-01  3.805252e-01  4.619794e-03
 2.672106e+09  8.488264e-01  3.803081e-01  4.540460e-03
 2.824241e+09  8.488264e-01  3.800926e-01  4.462482e-03
 2.985038e+09  8.488264e-01  3.798788e-01  4.385835e-03
 3.154990e+09  8.488264e-01  3.796665e-01  4.310498e-03
 3.334618e+09  8.488264e-01  3.794559e-01  4.236449e-03
 3.524473e+09  8.488264e-01  3.792469e-01  4.163666e-03
 3.725137e+09  8.488264e-01  3.790395e-01  4.092127e-03
 3.937226e+09  8.488264e-01  3.788337e-01  4.021811e-03
 4.161391e+09  8.488264e-01  3.786294e-01  3.952697e-03
 4.398317e+09  8.488264e-01  3.784267e-01  3.884766e-03
 4.648734e+09  8.488264e-01  3.782255e-01  3.817996e-03
 4.913407e+09  8.488264e-01  3.780259e-01  3.752369e-03
 5.193150e+09  8.488264e-01  3.778278e-01  3.687865e-03
 5.488820e+09  8.488264e-01  3.776312e-01  3.624464e-03
 5.801323e+09  8.488264e-01  3.774361e-01  3.562149e-03
 6.131619e+09  8.488264e-01  3.772424e-01  3.500901e-03
 6.480720e+09  8.488264e-01  3.770503e-01  3.440701e-03
 6.849697e+09  8.488264e-01  3.768596e-01  3.381531e-03
 7.239681e+09  8.488264e-01  3.766703e-01  3.323375e-03
 7.651869e+09  8.488264e-01  3.764825e-01  3.266216e-03
 8.087525e+09  8.488264e-01  3.762962e-01  3.210035e-03
 8.547985e+09  8.488264e-01  3.761112e-01  3.154817e-03
 9.034660e+09  8.488264e-01  3.759277e-01  3.100544e-03
 9.549045e+09  8.488264e-01  3.757455e-01  3.047202e-03
 1.009272e+10  8.488264e-01  3.755648e-01  2.994774e-03
 1.066734e+10  8.488264e-01  3.753854e-01  2.943244e-03
 1.127468e+10  8.488264e-01  3.752074e-01  2.892598e-03
 1.191660e+10  8.488264e-01  3.750307e-01  2.842820e-03
